Global ID,Brand,Product Type,Cycle Type,Segment,Range (Internal),Bead,CAI (Manufacturer Code),Rear Fit Compatible ,Customer/Market,Width ETRTO,Diameter ETRTO,Designation (Internal),Type (Tube),Valve (Tube),Valve Length,EAN Code,MSPN Code (Internal),UPC Code,LIVM,Discontinued Date,Weight (g),Conditioning,Unit Packaging Weight (g),Unit Packaging Width (mm),Unit Packaging Depth (mm),Unit Packaging Heigth (mm),Individual Packaging Material,Transportation packaging Weight,Transportation Packaging Width (mm),Transportation Packaging Depth (mm),Transportation Packaging Heigth (mm),Transportation Packaging Material,RPC code (Levorin),Market Perimeter,Web Range Name,Web Diameter (mm),Web Diameter (Inch),Web Width (mm),Web Width (Inch),Rim Type,Web Product Designation,Fitting,TPI,Minimum Pressure (Bar),Maximum Pressure (Bar),Minimum Pressure (Psi),Maximum Pressure (Psi),Recommended Inner Tube,Sidewall Type,Sealing,Shore,Sidewall Color,Tread Pattern Color,Terrain Types,Use,Rubber Technologies,Casing Technologies,Tread Pattern Technologies,Reinforcement Technologies,E-Bike Technologies,Conversion Psi mini,Conversion Psi maxi,ECO BOX/PACK TYPE,POIDS TOTAL (g),Reflective strip,Knurling strip,Shoulder Color,Border Color,Label type,CYCLE TYPE WEB
BI-165,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY CARGO,WIRE BEAD,349512,,RT,55,406,55-406 (20x2.20) 33B CITY CARGO,,,,3528703495123,38680,086699386809,oct.-25,déc.-35,900,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN CITY CARGO COMPETITION LINE,,20,,2.20,HOOKED,55-406 (20x2.20) 33B CITY CARGO COMPETITION LINE WIRE BEAD TT,FRONT/REAR,6X62,"1,8",5,26,72,,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"CARGO,URBAN,E-CARGO,E-CITY",MAGI-X,CARGO SHIELD,GRIP DESIGN,,E-50,26,72,STR_S,9180,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-165,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY CARGO,WIRE BEAD,665728,,RT,60,406,60-406 (20x2.40) 37B CITY CARGO,,,,3528706657283,81045,086699810458,oct.-25,déc.-35,920,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN CITY CARGO COMPETITION LINE,,20,,2.40,HOOKED,60-406 (20x2.40) 37B CITY CARGO COMPETITION LINE WIRE BEAD TT,FRONT/REAR,6X62,2,5,29,72,,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"CARGO,URBAN,E-CARGO,E-CITY",MAGI-X,CARGO SHIELD,GRIP DESIGN,,E-50,29,72,STR_S,9380,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-165,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY CARGO,WIRE BEAD,470331,,RT,55,507,55-507 (24x2.20) 38B CITY CARGO,,,,3528704703319,59124,086699591241,oct.-25,déc.-35,1100,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN CITY CARGO COMPETITION LINE,,24,,2.20,HOOKED,55-507 (24x2.20) 38B CITY CARGO COMPETITION LINE WIRE BEAD TT,FRONT/REAR,6X62,"1,8",5,26,72,,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"CARGO,URBAN,E-CARGO,E-CITY",MAGI-X,CARGO SHIELD,GRIP DESIGN,,E-50,26,72,STR_S,11180,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-165,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY CARGO,WIRE BEAD,345632,,RT,60,507,60-507 (24x2.40) 41B CITY CARGO,,,,3528703456322,95395,086699953957,oct.-25,déc.-35,1120,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN CITY CARGO COMPETITION LINE,,24,,2.40,HOOKED,60-507 (24x2.40) 41B CITY CARGO COMPETITION LINE WIRE BEAD TT,FRONT/REAR,6X62,2,5,29,72,,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"CARGO,URBAN,E-CARGO,E-CITY",MAGI-X,CARGO SHIELD,GRIP DESIGN,,E-50,29,72,STR_S,11380,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-165,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY CARGO,WIRE BEAD,959412,,RT,55,559,55-559 (26x2.20) 40B CITY CARGO,,,,3528709594127,16386,086699163868,oct.-25,déc.-35,1135,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN CITY CARGO COMPETITION LINE,,26,,2.20,HOOKED,55-559 (26x2.20) 40B CITY CARGO COMPETITION LINE WIRE BEAD TT,FRONT/REAR,6X62,"1,8","4,5",26,65,C4 47/61mm 559mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"CARGO,URBAN,E-CARGO,E-CITY",MAGI-X,CARGO SHIELD,GRIP DESIGN,,E-50,26,65,STR_S,11530,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-165,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY CARGO,WIRE BEAD,742154,,RT,60,559,60-559 (26x2.40) 43B CITY CARGO,,,,3528707421548,51312,086699513120,oct.-25,déc.-35,1270,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN CITY CARGO COMPETITION LINE,,26,,2.40,HOOKED,60-559 (26x2.40) 43B CITY CARGO COMPETITION LINE WIRE BEAD TT,FRONT/REAR,6X62,2,5,29,72,C4 47/61mm 559mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"CARGO,URBAN,E-CARGO,E-CITY",MAGI-X,CARGO SHIELD,GRIP DESIGN,,E-50,29,72,STR_S,12880,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-165,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY CARGO,WIRE BEAD,486933,,RT,60,584,60-584 (27.5x2.40) 44B CITY CARGO,,,,3528704869336,85007,086699850072,janv.-27,déc.-35,1300,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN CITY CARGO COMPETITION LINE,,27.5,,2.40,HOOKED,60-584 (27.5x2.40) 44B CITY CARGO COMPETITION LINE WIRE BEAD TT,FRONT/REAR,6X62,"1,6","4,5",23,65,B4 47/61mm 584mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"CARGO,URBAN,E-CARGO,E-CITY",MAGI-X,CARGO SHIELD,GRIP DESIGN,,E-50,23,65,STR_S,13180,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-165,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY CARGO,WIRE BEAD,478594,,RT,65,584,65-584 (27.5x2.60) 43B CITY CARGO,,,,3528704785940,79681,086699796813,janv.-27,déc.-35,1370,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN CITY CARGO COMPETITION LINE,,27.5,,2.60,HOOKED,65-584 (27.5x2.60) 43B CITY CARGO COMPETITION LINE WIRE BEAD TT,FRONT/REAR,6X62,"1,6",4,23,58,B6 62/77mm 584mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"CARGO,URBAN,E-CARGO,E-CITY",MAGI-X,CARGO SHIELD,GRIP DESIGN,,E-50,23,58,STR_S,13880,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-155,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY STREET (FB),FOLDABLE BEAD,228339,,RT,55,584,55/100-584 (27.5x2.20) 40B CITY STREET TS,,,,3528702283394,61039,086699610393,janv.-25,déc.-25,795,10,95,179,120,345,CARDBOARD,1000,260,640,430,CORRUGATED CARDBOARD 7 MM,,EUROPE,MICHELIN CITY STREET COMPETITION LINE (FOLDABLE BEAD),,27.5,,2.20,HOOKED,55/100-584 (27.5x2.20) 40B CITY STREET,FRONT/REAR,3X62,2,"4,5",29,65,B4 47/61mm 584mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"URBAN,E-CITY,SPEEDELEC",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-50,29,65,TRA_M,9900,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-155,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY STREET (FB),FOLDABLE BEAD,877218,,RT,60,584,60/100-584 (27.5x2.40) 44B CITY STREET TS,,,,3528708772182,55199,086699551993,janv.-25,déc.-25,865,10,95,179,120,345,CARDBOARD,1000,260,640,430,CORRUGATED CARDBOARD 7 MM,,EUROPE,MICHELIN CITY STREET COMPETITION LINE (FOLDABLE BEAD),,27.5,,2.40,HOOKED,60/100-584 (27.5x2.40) 44B CITY STREET,FRONT/REAR,3X62,2,"4,5",29,65,B4 47/61mm 584mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"URBAN,E-CITY,SPEEDELEC",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-50,29,65,TRA_M,10600,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-155,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY STREET (FB),FOLDABLE BEAD,249434,,RT,37,622,37/100-622 (700x35C) 26B CITY STREET TS,,,,3528702494349,07053,086699070531,janv.-25,déc.-25,550,10,57,122,60,315,CARDBOARD,650,630,270,260,CORRUGATED CARDBOARD 7 MM,,EUROPE,MICHELIN CITY STREET COMPETITION LINE (FOLDABLE BEAD),700,,35,,HOOKED,37/100-622 (700x35C) 26B CITY STREET,FRONT/REAR,3X62,"2,5","5,5",36,79,A3 33/46mm 622/635mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"URBAN,E-CITY,SPEEDELEC",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-50,36,79,TRA_S,6720,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-155,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY STREET (FB),FOLDABLE BEAD,792244,,RT,40,622,40/100-622 (29x1.60) 30B CITY STREET TS,,,,3528707922441,50758,086699507587,janv.-25,déc.-25,600,10,57,122,60,315,CARDBOARD,650,630,270,260,CORRUGATED CARDBOARD 7 MM,,EUROPE,MICHELIN CITY STREET COMPETITION LINE (FOLDABLE BEAD),,29,,1.60,HOOKED,40/100-622 (29x1.60) 30B CITY STREET,FRONT/REAR,3X62,"2,5",5,36,72,A3 33/46mm 622/635mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"URBAN,E-CITY,SPEEDELEC",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-50,36,72,TRA_S,7220,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-155,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY STREET (FB),FOLDABLE BEAD,493086,,RT,50,622,50/100-622 (29x2.00) 36B CITY STREET TS,,,,3528704930869,07482,086699074829,janv.-25,déc.-25,770,10,95,179,120,345,CARDBOARD,1000,260,640,430,CORRUGATED CARDBOARD 7 MM,,EUROPE,MICHELIN CITY STREET COMPETITION LINE (FOLDABLE BEAD),,29,,2.00,HOOKED,50/100-622 (29x2.00) 36B CITY STREET,FRONT/REAR,3X62,2,4,29,58,A4 47/61mm 622mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"URBAN,E-CITY,SPEEDELEC",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-50,29,58,TRA_M,9650,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-155,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY STREET (FB),FOLDABLE BEAD,998596,,RT,55,622,55/100-622 (29x2.20) 42B CITY STREET TS,,,,3528709985963,20775,086699207753,janv.-25,déc.-25,860,10,95,179,120,345,CARDBOARD,1000,260,640,430,CORRUGATED CARDBOARD 7 MM,,EUROPE,MICHELIN CITY STREET COMPETITION LINE (FOLDABLE BEAD),,29,,2.20,HOOKED,55/100-622 (29x2.20) 42B CITY STREET,FRONT/REAR,3X62,2,"4,5",29,65,A4 47/61mm 622mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"URBAN,E-CITY,SPEEDELEC",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-50,29,65,TRA_M,10550,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-155,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY STREET (FB),FOLDABLE BEAD,926463,,RT,60,622,60/100-622 (29x2.40) 45B CITY STREET TS,,,,3528709264631,78511,086699785114,janv.-25,déc.-25,935,10,95,179,120,345,CARDBOARD,1000,260,640,430,CORRUGATED CARDBOARD 7 MM,,EUROPE,MICHELIN CITY STREET COMPETITION LINE (FOLDABLE BEAD),,29,,2.40,HOOKED,60/100-622 (29x2.40) 45B CITY STREET,FRONT/REAR,3X62,2,"4,5",29,65,A4 47/61mm 622mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"URBAN,E-CITY,SPEEDELEC",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-50,29,65,TRA_M,11300,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-167,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY TOURING (FB),FOLDABLE BEAD,684544,,RT,55,584,55-584 (27.5x2.20) 40B CITY TOURING FB,,,,3528706845444,68849,086699688491,nov.-25,déc.-35,900,10,95,179,120,345,CARDBOARD,1310,600,400,400,CORRUGATED CARDBOARD 7MM,,WORLD,MICHELIN CITY TOURING COMPETITION LINE (FB),,27.5,,2.20,HOOKED,55-584 (27.5x2.20) 40B CITY TOURING COMPETITION LINE FOLDABLE BEAD TT,FRONT/REAR,3X62,"1,8","4,5",26,65,B4 47/61mm 584mm,THINWALL,TUBE TYPE,,BLACK,BLACK,"ASPHALT,OFFROAD HARD PACKED","TOURING,E-TOURING,E-CITY,SPEEDELEC",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-50,26,65,TRA_M,11260,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-167,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY TOURING (FB),FOLDABLE BEAD,926859,,RT,60,584,60-584 (27.5x2.40) 35B CITY TOURING FB,,,,3528709268592,40469,086699404695,nov.-25,déc.-35,1000,10,95,179,120,345,CARDBOARD,1310,600,400,400,CORRUGATED CARDBOARD 7MM,,WORLD,MICHELIN CITY TOURING COMPETITION LINE (FB),,27.5,,2.40,HOOKED,60-584 (27.5x2.40) 35B CITY TOURING COMPETITION LINE FOLDABLE BEAD TT,FRONT/REAR,3X62,"1,6","4,5",23,65,B4 47/61mm 584mm,THINWALL,TUBE TYPE,,BLACK,BLACK,"ASPHALT,OFFROAD HARD PACKED","TOURING,E-TOURING,E-CITY,SPEEDELEC",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-50,23,65,TRA_M,12260,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-167,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY TOURING (FB),FOLDABLE BEAD,629238,,RT,50,622,50-622 (29x2.00) 41B CITY TOURING FB,,,,3528706292385,51996,086699519962,nov.-25,déc.-35,850,10,95,179,120,345,CARDBOARD,1310,600,400,400,CORRUGATED CARDBOARD 7MM,,WORLD,MICHELIN CITY TOURING COMPETITION LINE (FB),,29,,2.00,HOOKED,50-622 (29x2.00) 41B CITY TOURING COMPETITION LINE FOLDABLE BEAD TT,FRONT/REAR,3X62,"1,8",5,26,72,A4 47/61mm 622mm,THINWALL,TUBE TYPE,,BLACK,BLACK,"ASPHALT,OFFROAD HARD PACKED","TOURING,E-TOURING,E-CITY,SPEEDELEC",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-50,26,72,TRA_M,10760,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-167,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY TOURING (FB),FOLDABLE BEAD,334771,,RT,55,622,55-622 (29x2.20) 42B CITY TOURING FB,,,,3528703347712,25222,086699252227,nov.-25,déc.-35,1000,10,95,179,120,345,CARDBOARD,1310,600,400,400,CORRUGATED CARDBOARD 7MM,,WORLD,MICHELIN CITY TOURING COMPETITION LINE (FB),,29,,2.20,HOOKED,55-622 (29x2.20) 42B CITY TOURING COMPETITION LINE FOLDABLE BEAD TT,FRONT/REAR,3X62,"1,8","4,5",26,65,A4 47/61mm 622mm,THINWALL,TUBE TYPE,,BLACK,BLACK,"ASPHALT,OFFROAD HARD PACKED","TOURING,E-TOURING,E-CITY,SPEEDELEC",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-50,26,65,TRA_M,12260,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-174,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY TREKKING (FB),FOLDABLE BEAD,899445,,RT,60,584,60-584 (27.5X2.40) 35B CITY TREKKING FB,,,,3528708994454,60942,086699609427,janv.-27,déc.-35,970,10,95,179,120,345,CARDBOARD,,,,,,,WORLD,MICHELIN CITY TREKKING COMPETITION LINE (FB),,27.5,,2.40,HOOKED,60-584 (27.5X2.40) 35B CITY TREKKING COMPETITION LINE FOLDABLE BEAD TT,FRONT/REAR,3X62,-,"3,5",-,50,B4 47/61mm 584mm,THINWALL,TUBE TYPE,,BLACK,BLACK,"ASPHALT, OFFROAD HARD PACKED, OFFROAD MIXED","TREKKING,TOURING,URBAN,E-TREKKING,E-TOURING,E-CITY,SPEEDELEC",MAGI-X,CITY SHIELD,,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-50,,50,TRA_M,10650,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-174,MICHELIN,TYRE,CITY,PREMIUM COMPETITION LINE,CITY TREKKING (FB),FOLDABLE BEAD,713766,,RT,60,622,60-622 (29x2.40) 45B CITY TREKKING FB,,,,3528707137661,27324,086699273246,janv.-27,déc.-35,990,10,95,179,120,345,CARDBOARD,,,,,,,WORLD,MICHELIN CITY TREKKING COMPETITION LINE (FB),,29,,2.40,HOOKED,60-622 (29x2.40) 45B CITY TREKKING COMPETITION LINE FOLDABLE BEAD TT,FRONT/REAR,3X62,-,"4,5",-,65,A4 47/61mm 622mm,THINWALL,TUBE TYPE,,BLACK,BLACK,"ASPHALT, OFFROAD HARD PACKED, OFFROAD MIXED","TREKKING,TOURING,URBAN,E-TREKKING,E-TOURING,E-CITY,SPEEDELEC",MAGI-X,CITY SHIELD,,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-50,,65,TRA_M,10850,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-158,MICHELIN,TYRE,CITY,PREMIUM PERFORMANCE LINE,CITY STREET,WIRE BEAD,793238,,RT,40,559,40-559 (26x1.60) CITY STREET,,,,3528707932389,38796,086699387967,mai-24,déc.-30,630,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN CITY STREET PERFORMANCE LINE,,26,,1.60,HOOKED,40-559 (26x1.60) CITY STREET,FRONT/REAR,3X62,"2,5",6,36,87,C3 33/46mm 559mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"URBAN,E-CITY",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-BIKE READY,36,87,STR_S,6480,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-158,MICHELIN,TYRE,CITY,PREMIUM PERFORMANCE LINE,CITY STREET,WIRE BEAD,791440,,RT,55,584,55-584 (27.5x2.20) CITY STREET,,,,3528707914408,82723,086699827234,mars-24,déc.-30,960,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN CITY STREET PERFORMANCE LINE,,27.5,,2.20,HOOKED,55-584 (27.5x2.20) CITY STREET,FRONT/REAR,3X62,2,4,29,58,B4 47/61mm 584mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"URBAN,E-CITY",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-BIKE READY,29,58,STR_S,9780,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-158,MICHELIN,TYRE,CITY,PREMIUM PERFORMANCE LINE,CITY STREET,WIRE BEAD,004054,,RT,60,584,60-584 (27.5x2.40) CITY STREET,,,,3528700040548,14555,086699145550,mars-24,déc.-30,1060,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN CITY STREET PERFORMANCE LINE,,27.5,,2.40,HOOKED,60-584 (27.5x2.40) CITY STREET,FRONT/REAR,3X62,2,4,29,58,B4 47/61mm 584mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"URBAN,E-CITY",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-BIKE READY,29,58,STR_S,10780,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-158,MICHELIN,TYRE,CITY,PREMIUM PERFORMANCE LINE,CITY STREET,WIRE BEAD,006908,,RT,37,622,37-622 (700x35C) CITY STREET,,,,3528700069082,89931,086699899316,mai-24,déc.-30,615,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN CITY STREET PERFORMANCE LINE,700,,35,,HOOKED,37-622 (700x35C) CITY STREET,FRONT/REAR,3X62,"2,5",6,36,87,A3 33/46mm 622/635mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"URBAN,E-CITY",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-BIKE READY,36,87,STR_S,6330,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-158,MICHELIN,TYRE,CITY,PREMIUM PERFORMANCE LINE,CITY STREET,WIRE BEAD,688101,,RT,40,622,40-622 (29x1.60) CITY STREET,,,,3528706881015,47443,086699474438,mai-24,déc.-30,710,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN CITY STREET PERFORMANCE LINE,,29,,1.60,HOOKED,40-622 (29x1.60) CITY STREET,FRONT/REAR,3X62,"2,5",6,36,87,A3 33/46mm 622/635mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"URBAN,E-CITY",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-BIKE READY,36,87,STR_S,7280,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-158,MICHELIN,TYRE,CITY,PREMIUM PERFORMANCE LINE,CITY STREET,WIRE BEAD,532741,,RT,50,622,50-622 (29x2.00) CITY STREET,,,,3528705327415,31783,086699317834,mars-24,déc.-30,920,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN CITY STREET PERFORMANCE LINE,,29,,2.00,HOOKED,50-622 (29x2.00) CITY STREET,FRONT/REAR,3X62,2,4,29,58,A4 47/61mm 622mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"URBAN,E-CITY",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-BIKE READY,29,58,STR_S,9380,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-158,MICHELIN,TYRE,CITY,PREMIUM PERFORMANCE LINE,CITY STREET,WIRE BEAD,184407,,RT,55,622,55-622 (29x2.20) CITY STREET,,,,3528701844077,75022,086699750228,mars-24,déc.-30,990,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN CITY STREET PERFORMANCE LINE,,29,,2.20,HOOKED,55-622 (29x2.20) CITY STREET,FRONT/REAR,3X62,2,4,29,58,A4 47/61mm 622mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"URBAN,E-CITY",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-BIKE READY,29,58,STR_S,10080,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
BI-158,MICHELIN,TYRE,CITY,PREMIUM PERFORMANCE LINE,CITY STREET,WIRE BEAD,484104,,RT,60,622,60-622 (29x2.40) CITY STREET,,,,3528704841042,91570,086699915702,mars-24,déc.-30,1085,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN CITY STREET PERFORMANCE LINE,,29,,2.40,HOOKED,60-622 (29x2.40) CITY STREET,FRONT/REAR,3X62,2,4,29,58,A4 47/61mm 622mm,THINWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,"URBAN,E-CITY",MAGI-X,CITY SHIELD,GRIP DESIGN,"BEAD TO BEAD PROTECTION, HD PROTECTION",E-BIKE READY,29,58,STR_S,11030,YES,NO,BLACK,BLACK,WHITE ,"COMMUTING & TOUR,E-BIKE"
